consumer_id,consumer_name,consumer_type,connection_type,tariff_category,district,area,address,latitude,longitude,sanctioned_load_kw,meter_number,installation_date,base_consumption,is_anomalous
MN-IMP-000838,Ojita Khoibu,residential,single_phase,Domestic LT-II,Imphal West,Chingmeirong,"Chingmeirong, Imphal West, Manipur",24.811843,93.911382,3.8,MNP828980,2023-11-07,7.59,False
MN-THO-000839,Big Bazaar Imphal,commercial,single_phase,Commercial HT,Thoubal,Heirok,"Heirok, Thoubal, Manipur",24.662659,94.088957,8.12,MNP309794,2020-06-25,16.24,False
MN-IMP-000840,Lourembam Chiru,residential,single_phase,BPL Category,Imphal West,Singjamei,"Singjamei, Imphal West, Manipur",24.783379,93.928141,4.75,MNP900234,2023-04-11,9.5,False
MN-SEN-000841,St. Joseph School,commercial,single_phase,Shops & Establishments,Senapati,Mao,"Mao, Senapati, Manipur",25.338506,93.976887,17.23,MNP239995,2022-07-18,34.46,False
MN-UKH-000842,Rajkumar Tangkhul,residential,single_phase,Domestic LT-II,Ukhrul,Lunghar,"Lunghar, Ukhrul, Manipur",25.071743,94.460887,2.75,MNP495648,2020-10-21,5.51,False
MN-IMP-000843,Rajkumar Thangal,residential,single_phase,BPL Category,Imphal East,Nagamapal,"Nagamapal, Imphal East, Manipur",24.794749,93.997021,1.54,MNP993209,2023-01-22,3.08,False
MN-SEN-000844,Ongbi Haokip,residential,three_phase,Domestic LT-I,Senapati,Karong,"Karong, Senapati, Manipur",25.399564,94.085364,5.23,MNP694797,2023-05-07,10.46,False
MN-SEN-000845,Ibemhal Aimol,residential,single_phase,Domestic LT-I,Senapati,Liyai,"Liyai, Senapati, Manipur",25.258924,93.952863,4.82,MNP952924,2019-08-15,9.64,False
MN-CHA-000846,Leishangthem Kom,residential,single_phase,Domestic LT-II,Chandel,Liwa Sarei,"Liwa Sarei, Chandel, Manipur",24.466829,94.222143,2.14,MNP862008,2020-03-17,4.29,False
MN-THO-000847,Ibomcha Moyon,residential,three_phase,Domestic LT-I,Thoubal,Khongjom,"Khongjom, Thoubal, Manipur",24.675343,94.065338,4.46,MNP747684,2021-06-23,8.93,False
MN-UKH-000848,Big Bazaar Imphal,commercial,single_phase,Commercial LT,Ukhrul,Jessami,"Jessami, Ukhrul, Manipur",25.153223,94.469184,27.44,MNP591658,2023-04-05,54.88,False
MN-SEN-000849,Manipur University,commercial,three_phase,Shops & Establishments,Senapati,Maram,"Maram, Senapati, Manipur",25.217721,94.047526,10.02,MNP726205,2022-07-27,20.05,False
MN-IMP-000850,Naoroibam Kabui,residential,three_phase,BPL Category,Imphal East,Porompat,"Porompat, Imphal East, Manipur",24.808528,93.958497,1.8,MNP803375,2020-08-25,3.59,False
MN-IMP-000851,Ibeyaima Poumai,residential,single_phase,Domestic LT-II,Imphal East,Porompat,"Porompat, Imphal East, Manipur",24.804417,93.93777,5.14,MNP803869,2021-12-04,10.27,False
MN-IMP-000852,Maibam Paite,residential,single_phase,Domestic LT-II,Imphal East,Thangmeiband,"Thangmeiband, Imphal East, Manipur",24.846338,93.935062,5.8,MNP590822,2023-04-07,11.6,False
MN-SEN-000853,Ibemhal Anal,residential,single_phase,Domestic LT-I,Senapati,Saikul,"Saikul, Senapati, Manipur",25.304515,94.009913,1.85,MNP623460,2022-06-06,3.69,False
MN-SEN-000854,Premila Koireng,residential,single_phase,Domestic LT-II,Senapati,Purul,"Purul, Senapati, Manipur",25.300125,94.108903,4.68,MNP272998,2022-03-27,9.36,False
MN-CHA-000855,Memcha Hmar,residential,single_phase,Domestic LT-I,Chandel,Machi,"Machi, Chandel, Manipur",24.310045,94.021871,3.31,MNP292037,2023-10-21,6.63,False
MN-THO-000856,Ibemhal Inpui,residential,single_phase,Domestic LT-II,Thoubal,Heirok,"Heirok, Thoubal, Manipur",24.629529,93.984858,2.76,MNP843470,2020-11-10,5.53,False
MN-CHA-000857,Yumnam Mao,residential,single_phase,Domestic LT-II,Chandel,Tengnoupal,"Tengnoupal, Chandel, Manipur",24.460697,94.278768,3.32,MNP289430,2023-01-23,6.65,False
MN-CHU-000858,Bijoy Singh,residential,single_phase,BPL Category,Churachandpur,Mualkoi,"Mualkoi, Churachandpur, Manipur",24.435917,93.698224,3.64,MNP289340,2021-09-02,7.29,False
MN-BIS-000859,Lamlong Market,commercial,three_phase,Commercial LT,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.572603,93.846071,39.32,MNP398090,2020-03-08,78.63,False
MN-IMP-000860,MANIREDA Office,industrial,three_phase,Small Scale Industry,Imphal West,Kakching,"Kakching, Imphal West, Manipur",24.792245,93.905047,143.65,MNP211222,2022-03-11,287.3,False
MN-IMP-000861,Elangbam Lamkang,residential,single_phase,Domestic LT-I,Imphal West,Kongba,"Kongba, Imphal West, Manipur",24.758604,93.942206,3.76,MNP445429,2023-10-05,7.53,False
MN-CHA-000862,Konsam Meitei,residential,single_phase,Domestic LT-II,Chandel,Khudengthabi,"Khudengthabi, Chandel, Manipur",24.38987,94.175759,4.31,MNP438869,2019-07-13,8.62,False
MN-IMP-000863,Devi Rongmei,residential,single_phase,Domestic LT-I,Imphal West,Naoremthong,"Naoremthong, Imphal West, Manipur",24.755024,93.927783,2.59,MNP908323,2021-10-08,5.18,False
MN-BIS-000864,Ahongsangbam Moyon,residential,single_phase,BPL Category,Bishnupur,Moirang,"Moirang, Bishnupur, Manipur",24.621395,93.87338,5.12,MNP261621,2023-05-01,10.24,False
MN-SEN-000865,Yumlembam Vaiphei,residential,single_phase,BPL Category,Senapati,Purul,"Purul, Senapati, Manipur",25.3105,94.054034,2.14,MNP309580,2021-04-05,4.29,False
MN-SEN-000866,Maipaksana Zeliang,residential,single_phase,Domestic LT-II,Senapati,Liyai,"Liyai, Senapati, Manipur",25.355069,94.004282,3.74,MNP950389,2021-12-09,7.47,False
MN-SEN-000867,Tomba Kharam,residential,single_phase,Domestic LT-II,Senapati,Tadubi,"Tadubi, Senapati, Manipur",25.256855,93.976766,4.33,MNP809298,2022-09-30,8.67,False
MN-THO-000868,Oinam Thangal,residential,single_phase,Domestic LT-II,Thoubal,Heirok,"Heirok, Thoubal, Manipur",24.605433,94.062297,2.93,MNP414985,2023-03-04,5.86,False
MN-CHU-000869,Steel Plant Imphal,industrial,three_phase,Industrial HT,Churachandpur,Saikot,"Saikot, Churachandpur, Manipur",24.30002,93.726669,47.5,MNP409834,2020-10-25,94.99,False
MN-IMP-000870,Thiyam Zeliang,residential,single_phase,Domestic LT-II,Imphal West,Lamphel,"Lamphel, Imphal West, Manipur",24.769332,93.929488,1.78,MNP792956,2019-12-19,3.56,False
MN-CHU-000871,Naoba Haokip,residential,single_phase,Domestic LT-I,Churachandpur,Singngat,"Singngat, Churachandpur, Manipur",24.425901,93.650573,2.61,MNP219470,2019-11-08,5.22,False
MN-THO-000872,Sanahanbi Haokip,residential,single_phase,BPL Category,Thoubal,Wangjing,"Wangjing, Thoubal, Manipur",24.67409,93.997441,1.96,MNP412106,2022-03-31,3.92,False
MN-CHA-000873,Umakanta Thadou,residential,single_phase,Domestic LT-I,Chandel,New Samtal,"New Samtal, Chandel, Manipur",24.372047,94.081118,5.29,MNP883317,2020-08-13,10.58,False
MN-IMP-000874,Thoiba Rongmei,residential,single_phase,Domestic LT-I,Imphal West,Kakching,"Kakching, Imphal West, Manipur",24.771934,93.935225,5.51,MNP787657,2021-04-30,11.03,False
MN-SEN-000875,Sanasam Maram,residential,single_phase,BPL Category,Senapati,Karong,"Karong, Senapati, Manipur",25.286763,94.131989,3.2,MNP807896,2021-10-16,6.4,False
MN-IMP-000876,Hotel Nirmala,commercial,single_phase,Commercial LT,Imphal West,Keishampat,"Keishampat, Imphal West, Manipur",24.817485,93.88625,29.83,MNP955604,2023-12-01,59.66,False
MN-BIS-000877,Kshetrimayum Simte,residential,single_phase,Domestic LT-II,Bishnupur,Bishnupur Bazar,"Bishnupur Bazar, Bishnupur, Manipur",24.599381,93.808147,4.35,MNP982995,2020-06-29,8.69,False
MN-BIS-000878,Babina Diagnostics,commercial,three_phase,Commercial LT,Bishnupur,Nambol,"Nambol, Bishnupur, Manipur",24.620386,93.750654,12.93,MNP597013,2021-08-21,25.85,False
MN-THO-000879,Hemabati Kabui,residential,single_phase,Domestic LT-II,Thoubal,Wangjing,"Wangjing, Thoubal, Manipur",24.671305,94.049958,5.85,MNP713654,2022-08-24,11.69,False
MN-SEN-000880,Thoibi Vaiphei,residential,single_phase,BPL Category,Senapati,Senapati Town,"Senapati Town, Senapati, Manipur",25.352208,94.140155,4.66,MNP552762,2021-09-03,9.32,False
MN-CHU-000881,HDFC Bank Imphal,commercial,single_phase,Shops & Establishments,Churachandpur,Churachandpur Town,"Churachandpur Town, Churachandpur, Manipur",24.344708,93.665805,32.91,MNP719749,2019-12-10,65.82,False
MN-CHA-000882,Usham Devi,residential,single_phase,Domestic LT-II,Chandel,Moreh,"Moreh, Chandel, Manipur",24.42883,94.014456,3.12,MNP680130,2023-08-25,6.24,False
MN-SEN-000883,Sorokhaibam Mao,residential,single_phase,Domestic LT-II,Senapati,Liyai,"Liyai, Senapati, Manipur",25.39136,94.05008,3.45,MNP121817,2023-02-06,6.89,False
MN-BIS-000884,Dinamani Aimol,residential,single_phase,BPL Category,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.59577,93.781332,3.16,MNP818247,2022-02-07,6.32,False
MN-CHA-000885,Raj Medicity,commercial,three_phase,Commercial HT,Chandel,Machi,"Machi, Chandel, Manipur",24.373963,94.015707,32.45,MNP537110,2020-03-25,64.89,False
MN-UKH-000886,Deben Kom,residential,single_phase,BPL Category,Ukhrul,Shangshak,"Shangshak, Ukhrul, Manipur",25.083301,94.464436,5.33,MNP190378,2020-04-06,10.65,False
MN-THO-000887,Chinglen Inpui,residential,single_phase,Domestic LT-II,Thoubal,Wabagai,"Wabagai, Thoubal, Manipur",24.621199,94.048603,3.63,MNP617708,2022-04-21,7.25,False
MN-IMP-000888,Oinam Mao,residential,single_phase,Domestic LT-I,Imphal East,Porompat,"Porompat, Imphal East, Manipur",24.841611,93.945102,4.55,MNP968167,2021-03-07,9.1,False
MN-IMP-000889,Ibemhal Aimol,residential,single_phase,Domestic LT-I,Imphal West,Chingmeirong,"Chingmeirong, Imphal West, Manipur",24.792543,93.900671,2.11,MNP609990,2022-07-23,4.23,False
MN-UKH-000890,Steel Plant Imphal,industrial,three_phase,Industrial HT,Ukhrul,Ukhrul Town,"Ukhrul Town, Ukhrul, Manipur",25.130328,94.447719,90.5,MNP258522,2020-02-19,181.0,False
MN-IMP-000891,St. Joseph School,commercial,three_phase,Commercial LT,Imphal West,Lamphel,"Lamphel, Imphal West, Manipur",24.795138,93.907659,30.68,MNP211035,2019-08-16,61.36,False
MN-IMP-000892,Thiyam Vaiphei,residential,single_phase,Domestic LT-I,Imphal West,Naoremthong,"Naoremthong, Imphal West, Manipur",24.763945,93.942315,2.79,MNP315363,2021-12-23,5.59,False
MN-CHU-000893,Tombi Simte,residential,single_phase,Domestic LT-II,Churachandpur,Thanlon,"Thanlon, Churachandpur, Manipur",24.355168,93.658714,2.0,MNP958952,2023-03-26,4.0,False
MN-BIS-000894,Thoibi Chothe,residential,single_phase,Domestic LT-II,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.601586,93.790139,5.26,MNP457900,2022-05-25,10.52,False
MN-IMP-000895,Bidyarani Maram,residential,single_phase,Domestic LT-I,Imphal West,Kwakeithel,"Kwakeithel, Imphal West, Manipur",24.751029,93.906537,3.02,MNP258975,2019-10-13,6.04,False
MN-SEN-000896,Hotel Nirmala,commercial,three_phase,Commercial HT,Senapati,Maram,"Maram, Senapati, Manipur",25.203866,93.974874,20.94,MNP529191,2021-06-07,41.89,False
MN-UKH-000897,Cement Corporation Manipur,industrial,three_phase,Industrial LT,Ukhrul,Ukhrul Town,"Ukhrul Town, Ukhrul, Manipur",25.098573,94.380858,124.95,MNP907562,2023-12-13,249.9,False
MN-IMP-000898,Takhellambam Rongmei,residential,three_phase,Domestic LT-I,Imphal West,Singjamei,"Singjamei, Imphal West, Manipur",24.791659,93.880695,3.59,MNP555157,2023-08-30,7.18,False
MN-IMP-000899,Ebomcha Chiru,residential,three_phase,Domestic LT-II,Imphal East,Heingang,"Heingang, Imphal East, Manipur",24.847445,93.966332,4.55,MNP521530,2020-03-09,9.1,False
MN-CHU-000900,Thoibi Lamkang,residential,three_phase,BPL Category,Churachandpur,Singngat,"Singngat, Churachandpur, Manipur",24.34678,93.766099,4.98,MNP253995,2020-01-29,9.96,False
MN-BIS-000901,Victoria Rongmei,residential,single_phase,Domestic LT-II,Bishnupur,Thanga,"Thanga, Bishnupur, Manipur",24.60213,93.896402,2.06,MNP188374,2023-10-19,4.13,False
MN-SEN-000902,Lanchenbi Haokip,residential,single_phase,Domestic LT-II,Senapati,Saikul,"Saikul, Senapati, Manipur",25.20339,94.104032,5.13,MNP646660,2022-02-04,10.26,False
MN-THO-000903,Khwairamband Bazaar,commercial,three_phase,Shops & Establishments,Thoubal,Thoubal Bazar,"Thoubal Bazar, Thoubal, Manipur",24.612021,93.989837,8.07,MNP721285,2022-07-22,16.14,False
MN-CHU-000904,Leikai Meitei,residential,single_phase,Domestic LT-II,Churachandpur,Tipaimukh,"Tipaimukh, Churachandpur, Manipur",24.343996,93.765971,3.83,MNP757446,2021-02-27,7.66,False
MN-IMP-000905,Sanasam Singh,residential,single_phase,Domestic LT-I,Imphal East,Khongman,"Khongman, Imphal East, Manipur",24.804367,93.956022,1.51,MNP944510,2019-10-28,3.01,False
MN-BIS-000906,Imphal Rice Mill,industrial,three_phase,Industrial HT,Bishnupur,Kwasiphai,"Kwasiphai, Bishnupur, Manipur",24.57998,93.846969,195.87,MNP799318,2019-08-09,391.74,False
MN-THO-000907,Manipur Handloom,commercial,three_phase,Commercial LT,Thoubal,Khongjom,"Khongjom, Thoubal, Manipur",24.684706,93.953539,36.7,MNP443772,2021-02-09,73.41,False
MN-UKH-000908,Laishram Zeliang,residential,single_phase,Domestic LT-I,Ukhrul,Shangshak,"Shangshak, Ukhrul, Manipur",25.15664,94.456075,3.56,MNP196729,2023-08-28,7.12,False
MN-THO-000909,Mangang Meetei,residential,single_phase,BPL Category,Thoubal,Heirok,"Heirok, Thoubal, Manipur",24.639801,93.995437,1.8,MNP522317,2020-09-15,3.59,False
MN-SEN-000910,Chandrakala Liangmai,residential,single_phase,Domestic LT-II,Senapati,Purul,"Purul, Senapati, Manipur",25.245647,93.999321,3.68,MNP867260,2021-09-01,7.36,False
MN-THO-000911,Hotel Nirmala,commercial,single_phase,Commercial HT,Thoubal,Mayang Imphal,"Mayang Imphal, Thoubal, Manipur",24.674744,94.021071,9.38,MNP235670,2020-01-21,18.76,False
MN-IMP-000912,Geetarani Chanu,residential,single_phase,BPL Category,Imphal West,Uripok,"Uripok, Imphal West, Manipur",24.817045,93.945991,5.03,MNP487272,2023-05-04,10.07,False
MN-SEN-000913,Heisnam Moyon,residential,single_phase,Domestic LT-I,Senapati,Kangpokpi,"Kangpokpi, Senapati, Manipur",25.398266,94.058896,5.83,MNP223461,2021-12-03,11.66,False
MN-UKH-000914,Hemabati Devi,residential,single_phase,Domestic LT-I,Ukhrul,Lunghar,"Lunghar, Ukhrul, Manipur",25.015121,94.373136,2.51,MNP921866,2020-09-12,5.03,False
MN-CHU-000915,Sagolsem Inpui,residential,single_phase,BPL Category,Churachandpur,Henglep,"Henglep, Churachandpur, Manipur",24.329375,93.67112,4.3,MNP465584,2023-08-17,8.6,False
MN-SEN-000916,Kauna Craft,commercial,single_phase,Commercial HT,Senapati,Liyai,"Liyai, Senapati, Manipur",25.356264,94.06566,12.28,MNP454233,2019-08-16,24.55,False
MN-THO-000917,Dinamani Liangmai,residential,single_phase,BPL Category,Thoubal,Wangjing,"Wangjing, Thoubal, Manipur",24.681112,94.045393,3.25,MNP441013,2023-07-04,6.49,False
MN-SEN-000918,Rice Bowl Restaurant,commercial,three_phase,Commercial HT,Senapati,Tadubi,"Tadubi, Senapati, Manipur",25.334826,94.001981,18.72,MNP667273,2023-10-01,37.44,False
MN-CHA-000919,Bamboo Processing Unit,industrial,three_phase,Industrial LT,Chandel,Chakpikarong,"Chakpikarong, Chandel, Manipur",24.483497,94.087151,115.2,MNP273659,2020-01-15,230.4,False
MN-CHU-000920,Gokul Khoibu,residential,single_phase,BPL Category,Churachandpur,Sangaikot,"Sangaikot, Churachandpur, Manipur",24.433521,93.756158,1.78,MNP668154,2020-10-08,3.56,False
MN-BIS-000921,Manipur Rural Bank,commercial,three_phase,Commercial LT,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.56473,93.751176,28.0,MNP790229,2021-01-08,56.01,False
MN-IMP-000922,Lourembam Liangmai,residential,single_phase,BPL Category,Imphal East,Sagolband,"Sagolband, Imphal East, Manipur",24.811337,93.939399,5.81,MNP736333,2022-03-17,11.62,False
MN-IMP-000923,Wangkhem Zeliang,residential,single_phase,Domestic LT-I,Imphal East,Koirengei,"Koirengei, Imphal East, Manipur",24.817076,93.946933,3.75,MNP653545,2022-03-24,7.51,False
MN-IMP-000924,Wahengbam Paite,residential,single_phase,Domestic LT-I,Imphal West,Singjamei,"Singjamei, Imphal West, Manipur",24.797573,93.885337,2.74,MNP367968,2019-09-12,5.47,False
MN-CHU-000925,Biren Anal,residential,single_phase,BPL Category,Churachandpur,Tipaimukh,"Tipaimukh, Churachandpur, Manipur",24.421045,93.71895,3.96,MNP161343,2022-05-02,7.92,False
MN-UKH-000926,Takhellambam Koireng,residential,single_phase,Domestic LT-I,Ukhrul,Kamjong,"Kamjong, Ukhrul, Manipur",25.086563,94.30878,2.25,MNP154398,2022-11-14,4.49,False
MN-BIS-000927,Ibemhal Lamkang,residential,single_phase,Domestic LT-II,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.594554,93.781378,1.72,MNP679989,2021-09-21,3.45,False
MN-IMP-000928,Ibomcha Lamkang,residential,single_phase,BPL Category,Imphal East,Mantripukhri,"Mantripukhri, Imphal East, Manipur",24.839055,93.998683,5.07,MNP807890,2023-06-09,10.14,False
MN-THO-000929,Dinamani Haokip,residential,single_phase,BPL Category,Thoubal,Yairipok,"Yairipok, Thoubal, Manipur",24.685378,93.986297,5.82,MNP313340,2019-08-13,11.65,False
MN-UKH-000930,NEEPCO Office,industrial,three_phase,Industrial LT,Ukhrul,Pushing,"Pushing, Ukhrul, Manipur",25.039385,94.490286,199.17,MNP663646,2021-08-18,398.34,False
MN-CHA-000931,MSPDCL Substation,industrial,three_phase,Industrial HT,Chandel,Chandel Town,"Chandel Town, Chandel, Manipur",24.442345,94.294343,131.13,MNP969659,2020-07-10,262.25,False
MN-THO-000932,Kshetrimayum Lamkang,residential,single_phase,BPL Category,Thoubal,Thoubal Bazar,"Thoubal Bazar, Thoubal, Manipur",24.625954,94.015549,4.17,MNP498619,2022-01-13,8.34,False
MN-BIS-000933,Manipur Rural Bank,commercial,single_phase,Commercial LT,Bishnupur,Karang,"Karang, Bishnupur, Manipur",24.557308,93.843351,39.39,MNP875089,2021-01-04,78.78,False
MN-CHU-000934,Ibemhal Zou,residential,single_phase,Domestic LT-II,Churachandpur,Tuibong,"Tuibong, Churachandpur, Manipur",24.328516,93.768889,5.59,MNP552945,2022-10-28,11.17,False
MN-UKH-000935,Dinamani Lamkang,residential,single_phase,Domestic LT-II,Ukhrul,Chingai,"Chingai, Ukhrul, Manipur",25.18874,94.492027,3.85,MNP458224,2022-10-28,7.69,False
MN-UKH-000936,Gokul Singh,residential,single_phase,Domestic LT-I,Ukhrul,Ukhrul Town,"Ukhrul Town, Ukhrul, Manipur",25.195462,94.451462,2.23,MNP110043,2020-03-26,4.46,False
MN-CHA-000937,Gokul Meetei,residential,single_phase,BPL Category,Chandel,Liwa Sarei,"Liwa Sarei, Chandel, Manipur",24.39538,94.215499,2.61,MNP566801,2020-03-27,5.23,False
MN-SEN-000938,Yaiphabi Thadou,residential,single_phase,BPL Category,Senapati,Karong,"Karong, Senapati, Manipur",25.328123,94.08332,2.23,MNP108840,2023-04-22,4.46,False
MN-BIS-000939,Khumanthem Devi,residential,single_phase,BPL Category,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.606509,93.865744,3.75,MNP843647,2021-12-31,7.49,False
MN-CHU-000940,Sorokhaibam Maram,residential,single_phase,Domestic LT-II,Churachandpur,Saikot,"Saikot, Churachandpur, Manipur",24.301815,93.651356,3.11,MNP838247,2020-01-16,6.21,False
MN-IMP-000941,Ibemhal Lamkang,residential,single_phase,Domestic LT-II,Imphal East,Wangkhei,"Wangkhei, Imphal East, Manipur",24.844834,93.946007,4.35,MNP278758,2020-11-28,8.71,False
MN-THO-000942,Manihar Meetei,residential,single_phase,BPL Category,Thoubal,Kakching,"Kakching, Thoubal, Manipur",24.622208,93.99825,5.32,MNP997034,2022-09-23,10.63,False
MN-CHU-000943,Khwairamband Bazaar,commercial,three_phase,Shops & Establishments,Churachandpur,Saikot,"Saikot, Churachandpur, Manipur",24.409329,93.66431,21.43,MNP810656,2021-01-06,42.87,False
MN-CHA-000944,Memcha Anal,residential,single_phase,Domestic LT-II,Chandel,Chandel Town,"Chandel Town, Chandel, Manipur",24.305834,94.144267,4.48,MNP387347,2023-04-28,8.96,False
MN-CHA-000945,Jamuna Chanu,residential,three_phase,Domestic LT-I,Chandel,New Samtal,"New Samtal, Chandel, Manipur",24.323701,94.086665,3.29,MNP149246,2022-06-12,6.58,False
MN-CHA-000946,Ima Keithel,commercial,single_phase,Commercial HT,Chandel,Khudengthabi,"Khudengthabi, Chandel, Manipur",24.483906,94.297977,8.96,MNP185782,2020-10-18,17.92,False
MN-BIS-000947,Thangal Bazaar,commercial,three_phase,Commercial LT,Bishnupur,Laphupat Tera,"Laphupat Tera, Bishnupur, Manipur",24.626101,93.805759,20.25,MNP272471,2022-02-27,40.51,False
MN-IMP-000948,Chandrakala Devi,residential,single_phase,BPL Category,Imphal West,Lamphel,"Lamphel, Imphal West, Manipur",24.802799,93.94429,5.78,MNP450541,2022-08-08,11.56,False
MN-CHA-000949,Memcha Angami,residential,single_phase,Domestic LT-I,Chandel,Moreh,"Moreh, Chandel, Manipur",24.415425,94.107136,5.04,MNP176452,2019-08-28,10.09,False
MN-CHA-000950,Naoba Gangte,residential,single_phase,Domestic LT-I,Chandel,Tengnoupal,"Tengnoupal, Chandel, Manipur",24.3502,94.169222,3.11,MNP134963,2021-11-21,6.23,False
MN-IMP-000951,Mangang Meitei,residential,single_phase,BPL Category,Imphal West,Keishampat,"Keishampat, Imphal West, Manipur",24.795964,93.896828,2.36,MNP552816,2023-08-21,4.72,False
MN-IMP-000952,Oinam Poumai,residential,single_phase,BPL Category,Imphal East,Nagamapal,"Nagamapal, Imphal East, Manipur",24.844277,93.937126,3.78,MNP888490,2021-09-13,7.55,False
MN-IMP-000953,Elangbam Zeliang,residential,three_phase,BPL Category,Imphal East,Koirengei,"Koirengei, Imphal East, Manipur",24.79546,93.932725,1.66,MNP206197,2022-02-06,3.32,False
MN-IMP-000954,Naoba Hmar,residential,single_phase,Domestic LT-I,Imphal East,Koirengei,"Koirengei, Imphal East, Manipur",24.792266,93.990674,2.77,MNP724086,2020-01-03,5.54,False
MN-BIS-000955,Ebomcha Kharam,residential,single_phase,Domestic LT-II,Bishnupur,Karang,"Karang, Bishnupur, Manipur",24.645046,93.837243,3.46,MNP604783,2019-12-10,6.93,False
MN-THO-000956,Tomba Meitei,residential,single_phase,BPL Category,Thoubal,Wabagai,"Wabagai, Thoubal, Manipur",24.658009,94.027505,4.91,MNP557019,2021-02-16,9.83,False
MN-UKH-000957,Handloom Cluster Moirang,industrial,three_phase,Small Scale Industry,Ukhrul,Lunghar,"Lunghar, Ukhrul, Manipur",25.056499,94.37061,183.06,MNP913166,2023-03-10,366.11,False
MN-CHU-000958,Radhamani Maram,residential,three_phase,BPL Category,Churachandpur,Mualkoi,"Mualkoi, Churachandpur, Manipur",24.441968,93.783884,3.39,MNP714926,2020-04-26,6.78,False
MN-IMP-000959,Leishangthem Mao,residential,single_phase,Domestic LT-I,Imphal East,Wangkhei,"Wangkhei, Imphal East, Manipur",24.834626,93.963344,3.74,MNP771670,2022-11-16,7.48,False
MN-UKH-000960,Vishal Mega Mart,commercial,single_phase,Shops & Establishments,Ukhrul,Kasom,"Kasom, Ukhrul, Manipur",25.040936,94.418226,13.55,MNP590106,2020-08-22,27.1,False
MN-UKH-000961,Bidyarani Angami,residential,single_phase,Domestic LT-II,Ukhrul,Jessami,"Jessami, Ukhrul, Manipur",25.066313,94.471006,2.43,MNP927527,2023-10-08,4.86,False
MN-IMP-000962,Ngangom Kom,residential,single_phase,BPL Category,Imphal East,Wangkhei,"Wangkhei, Imphal East, Manipur",24.784981,93.934831,5.73,MNP905671,2022-02-23,11.47,False
MN-SEN-000963,NIT Manipur,commercial,single_phase,Commercial LT,Senapati,Maram,"Maram, Senapati, Manipur",25.301384,94.031882,33.85,MNP480441,2023-12-13,67.71,False
MN-IMP-000964,Laishram Moyon,residential,single_phase,BPL Category,Imphal East,Nagamapal,"Nagamapal, Imphal East, Manipur",24.838508,93.953253,4.62,MNP714136,2019-09-18,9.24,False
MN-IMP-000965,Oinam Thadou,residential,single_phase,Domestic LT-II,Imphal East,Wangkhei,"Wangkhei, Imphal East, Manipur",24.833979,93.975826,2.18,MNP853754,2023-01-11,4.36,False
MN-BIS-000966,Ibomcha Thadou,residential,single_phase,Domestic LT-I,Bishnupur,Moirang,"Moirang, Bishnupur, Manipur",24.637588,93.830864,2.77,MNP122013,2020-03-16,5.54,False
MN-IMP-000967,Pukhrambam Thangal,residential,single_phase,Domestic LT-II,Imphal West,Chingmeirong,"Chingmeirong, Imphal West, Manipur",24.779766,93.88263,2.08,MNP793013,2023-01-17,4.15,False
MN-SEN-000968,Loktak Power Station,industrial,three_phase,Industrial LT,Senapati,Kangpokpi,"Kangpokpi, Senapati, Manipur",25.353109,93.950002,106.65,MNP237148,2019-07-20,213.3,False
MN-SEN-000969,Ojita Zeliang,residential,three_phase,Domestic LT-I,Senapati,Mao,"Mao, Senapati, Manipur",25.304502,93.960927,5.88,MNP148439,2019-09-23,11.76,False
MN-BIS-000970,Ongbi Anal,residential,single_phase,BPL Category,Bishnupur,Thanga,"Thanga, Bishnupur, Manipur",24.572613,93.79563,2.87,MNP934259,2022-06-08,5.74,False
MN-CHA-000971,BT Road Market,commercial,three_phase,Shops & Establishments,Chandel,Moreh,"Moreh, Chandel, Manipur",24.346083,94.000442,31.2,MNP744755,2023-08-23,62.41,False
MN-SEN-000972,Hemabati Chiru,residential,single_phase,Domestic LT-II,Senapati,Willong,"Willong, Senapati, Manipur",25.393369,93.994859,4.48,MNP847096,2021-11-28,8.97,False
MN-CHA-000973,Phurailatpam Rongmei,residential,single_phase,BPL Category,Chandel,New Samtal,"New Samtal, Chandel, Manipur",24.448379,94.254528,3.4,MNP781298,2023-10-20,6.8,False
MN-BIS-000974,Jilangamba Kom,residential,single_phase,Domestic LT-II,Bishnupur,Toubul,"Toubul, Bishnupur, Manipur",24.580293,93.798794,4.71,MNP699125,2023-02-15,9.41,False
MN-UKH-000975,Steel Plant Imphal,industrial,three_phase,Industrial LT,Ukhrul,Lunghar,"Lunghar, Ukhrul, Manipur",25.163356,94.336323,99.35,MNP240855,2019-10-16,198.7,False
MN-CHA-000976,Mangolnganbi Chanu,residential,single_phase,BPL Category,Chandel,Molnoi,"Molnoi, Chandel, Manipur",24.480388,94.242008,5.93,MNP452713,2021-08-13,11.86,False
MN-SEN-000977,Hemabati Anal,residential,single_phase,Domestic LT-I,Senapati,Tadubi,"Tadubi, Senapati, Manipur",25.35085,94.028639,4.16,MNP288288,2021-07-12,8.32,False
